Node Number	Directional Deformation (m)
766	-0.20473
767	-0.26349
768	-0.32012
769	-0.37488
770	-0.42866
771	-4.8101e-005
772	-1.3913e-004
773	-2.1356e-004
774	-2.7272e-004
775	-3.1739e-004
776	-3.2982e-004
777	-3.2533e-004
778	-3.0312e-004
779	-2.9312e-004
780	-2.6881e-004
781	-2.652e-004
782	-2.64e-004
783	-2.6119e-004
784	-2.5975e-004
785	-2.4552e-004
786	-2.0271e-004
787	-1.3245e-004
788	-5.5928e-005
789	-1.4676e-005
790	-4.3902e-005
791	-1.4992e-004
792	-3.2831e-004
793	-5.6882e-004
794	-8.6399e-004
795	-1.1628e-003
796	-1.415e-003
797	-1.5587e-003
798	-1.6106e-003
799	-1.5537e-003
800	-1.4199e-003
801	-1.251e-003
802	-1.082e-003
803	-9.5582e-004
804	-8.7593e-004
805	-8.5223e-004
806	-8.7031e-004
807	-9.5221e-004
808	-1.0996e-003
809	-1.2714e-003
810	-1.4488e-003
811	-1.6053e-003
812	-1.7147e-003
813	-1.7736e-003
814	-1.7695e-003
815	-1.7151e-003
816	-1.6011e-003
817	-1.4423e-003
818	-1.2375e-003
819	-1.0128e-003
820	-7.8695e-004
821	-5.9506e-004
822	-4.5473e-004
823	-3.7805e-004
824	-3.6372e-004
825	-4.0015e-004
826	-4.6853e-004
827	-5.1235e-004
828	-5.3751e-004
829	-5.4112e-004
830	-5.1134e-004
831	-4.4571e-004
832	-3.5569e-004
833	-2.1933e-004
834	-6.6685e-005
835	7.2694e-005
836	1.9272e-004
837	2.9175e-004
838	3.5516e-004
839	4.1247e-004
840	4.5783e-004
841	5.0718e-004
842	5.6152e-004
843	6.3896e-004
844	7.4266e-004
845	8.7343e-004
846	1.0128e-003
847	1.1684e-003
848	1.3268e-003
849	1.4286e-003
850	1.4788e-003
851	1.5015e-003
852	1.4871e-003
853	1.4322e-003
854	1.3744e-003
855	8.5778e-003
856	3.1641e-002
857	6.5381e-002
858	0.10583
859	0.14952
860	0.19341
861	0.23494
862	0.27198
863	0.30278
864	0.32601
865	0.34063
866	0.34601
867	0.3418
868	0.32803
869	0.305
870	0.27334
871	0.23393
872	0.18782
873	0.13631
874	8.0845e-002
875	2.3017e-002
876	-3.555e-002
877	-9.3172e-002
878	-0.14818
879	-0.19893
880	-0.24393
881	-0.28184
882	-0.31156
883	-0.33224
884	-0.34329
885	-0.34444
886	-0.3357
887	-0.31735
888	-0.2899
889	-0.25417
890	-0.2112
891	-0.16223
892	-0.10867
893	-5.2042e-002
894	6.0491e-003
895	6.3926e-002
896	0.11997
897	0.17256
898	0.22019
899	0.26148
900	0.29524
901	0.32049
902	0.3365
903	0.3428
904	0.33915
905	0.32567
906	0.30273
907	0.27098
908	0.23133
909	0.18495
910	0.1332
911	7.763e-002
912	1.9848e-002
913	-3.8481e-002
914	-9.5667e-002
915	-0.15005
916	-0.20009
917	-0.24433
918	-0.2815
919	-0.31057
920	-0.33069
921	-0.34123
922	-0.34191
923	-0.33264
924	-0.31367
925	-0.28548
926	-0.24881
927	-0.20464
928	-0.15411
929	-9.8518e-002
930	-3.9246e-002
931	2.2276e-002
932	8.4708e-002
933	0.1468
934	0.20756
935	0.26635
936	0.32292
937	0.37754
938	0.43117
939	1.7283e-002
940	6.3584e-002
941	0.13114
942	0.21194
943	0.29904
944	0.38648
945	0.46916
946	0.54286
947	0.60415
948	0.65032
949	0.67938
950	0.69003
951	0.68163
952	0.65415
953	0.60823
954	0.54509
955	0.46646
956	0.3745
957	0.27179
958	0.16127
959	4.6098e-002
960	-7.0451e-002
961	-0.18503
962	-0.29434
963	-0.39518
964	-0.4846
965	-0.56
966	-0.61917
967	-0.66042
968	-0.68258
969	-0.68504
970	-0.66777
971	-0.6313
972	-0.57668
973	-0.50553
974	-0.41987
